Wavenumber,ImaginaryRefractiveIndex
5836.66796251825,0.00010699975532544
5836.18583265902,0.00010699975532544
5835.70370279979,0.00010699975532544
5835.22157294056,0.00010699975532544
5834.73944308133,0.00010699975532544
5834.25731322211,0.00010699975532544
5833.77518336288,0.00010699975532544
5833.29305350365,0.00010599997029312
5832.81092364442,0.00010599997029312
5832.32879378519,0.00010599997029312
5831.84666392596,0.00010599997029312
5831.36453406674,0.00010599997029312
5830.88240420751,0.00010599997029312
5830.40027434828,0.00010599997029312
5829.91814448905,0.00010599997029312
5829.43601462982,0.00010599997029312
5828.95388477059,0.00010599997029312
5828.47175491137,0.00010599997029312
5827.98962505214,0.00010599997029312
5827.50749519291,0.00010599997029312
5827.02536533368,0.00010599997029312
5826.54323547445,0.0001050001852608
5826.06110561522,0.0001050001852608
5825.578975756,0.0001050001852608
5825.09684589677,0.0001050001852608
5824.61471603754,0.0001050001852608
5824.13258617831,0.0001050001852608
5823.65045631908,0.0001050001852608
5823.16832645985,0.0001050001852608
5822.68619660063,0.0001050001852608
5822.2040667414,0.0001050001852608
5821.72193688217,0.0001050001852608
5821.23980702294,0.0001050001852608
5820.75767716371,0.0001050001852608
5820.27554730448,0.0001050001852608
5819.79341744526,0.0001050001852608
5819.31128758603,0.0001050001852608
5818.8291577268,0.0001050001852608
5818.34702786757,0.0001050001852608
5817.86489800834,0.0001050001852608
5817.38276814911,0.0001050001852608
5816.90063828989,0.00010599997029312
5816.41850843066,0.00010599997029312
5815.93637857143,0.00010599997029312
5815.4542487122,0.00010599997029312
5814.97211885297,0.00010599997029312
5814.48998899374,0.00010599997029312
5814.00785913452,0.00010599997029312
5813.52572927529,0.00010599997029312
5813.04359941606,0.00010599997029312
5812.56146955683,0.00010599997029312
5812.0793396976,0.00010599997029312
5811.59720983837,0.00010599997029312
5811.11507997914,0.00010699975532544
5810.63295011992,0.00010699975532544
5810.15082026069,0.00010699975532544
5809.66869040146,0.00010699975532544
5809.18656054223,0.00010699975532544
5808.704430683,0.00010699975532544
5808.22230082377,0.00010699975532544
5807.74017096455,0.00010699975532544
5807.25804110532,0.00010699975532544
5806.77591124609,0.00010699975532544
5806.29378138686,0.00010699975532544
5805.81165152763,0.00010699975532544
5805.3295216684,0.00010699975532544
5804.84739180918,0.00010699975532544
5804.36526194995,0.00010699975532544
5803.88313209072,0.00010699975532544
5803.40100223149,0.00010699975532544
5802.91887237226,0.00010699975532544
5802.43674251303,0.00010699975532544
5801.95461265381,0.00010699975532544
5801.47248279458,0.00010699975532544
5800.99035293535,0.00010699975532544
5800.50822307612,0.00010699975532544
5800.02609321689,0.00010699975532544
5799.54396335766,0.00010699975532544
5799.06183349844,0.00010699975532544
5798.57970363921,0.00010699975532544
5798.09757377998,0.00010699975532544
5797.61544392075,0.00010599997029312
5797.13331406152,0.00010599997029312
5796.65118420229,0.00010599997029312
5796.16905434307,0.00010599997029312
5795.68692448384,0.00010599997029312
5795.20479462461,0.00010599997029312
5794.72266476538,0.00010599997029312
5794.24053490615,0.00010599997029312
5793.75840504692,0.00010599997029312
5793.2762751877,0.00010599997029312
5792.79414532847,0.00010599997029312
5792.31201546924,0.00010599997029312
5791.82988561001,0.0001050001852608
5791.34775575078,0.0001050001852608
5790.86562589155,0.0001050001852608
5790.38349603233,0.0001050001852608
5789.9013661731,0.0001050001852608
5789.41923631387,0.0001050001852608
5788.93710645464,0.0001050001852608
5788.45497659541,0.0001050001852608
5787.97284673618,0.00010399989452032
5787.49071687696,0.00010399989452032
5787.00858701773,0.00010399989452032
5786.5264571585,0.00010399989452032
5786.04432729927,0.00010399989452032
5785.56219744004,0.00010399989452032
5785.08006758081,0.000103000109488
5784.59793772158,0.000103000109488
5784.11580786236,0.000103000109488
5783.63367800313,0.000103000109488
5783.1515481439,0.00010199981874752
5782.66941828467,0.00010199981874752
5782.18728842544,0.00010199981874752
5781.70515856621,0.0001010000337152
5781.22302870699,0.0001010000337152
5780.74089884776,0.0001010000337152
5780.25876898853,0.0001010000337152
5779.7766391293,0.00010000024868288
5779.29450927007,0.00010000024868288
5778.81237941085,9.960023352832e-05
5778.33024955162,9.929984288128e-05
5777.84811969239,9.89999579424e-05
5777.36598983316,9.870007300352e-05
5776.88385997393,9.840018806464e-05
5776.4017301147,9.819992763328e-05
5775.91960025547,9.800017291008e-05
5775.43747039625,9.769978226304e-05
5774.95534053702,9.739989732416e-05
5774.47321067779,9.710001238528e-05
5773.99108081856,9.669999723072e-05
5773.50895095933,9.629998207616e-05
5773.0268211001,9.600009713728e-05
5772.54469124088,9.560008198272e-05
5772.06256138165,9.539982155136e-05
5771.58043152242,9.509993661248e-05
5771.09830166319,9.48000516736e-05
5770.61617180396,9.440003651904e-05
5770.13404194473,9.410015158016e-05
5769.65191208551,9.379976093312e-05
5769.16978222628,9.349987599424e-05
5768.68765236705,9.319999105536e-05
5768.20552250782,9.290010611648e-05
5767.72339264859,9.269984568512e-05
5767.24126278936,9.239996074624e-05
5766.75913293014,9.210007580736e-05
5766.27700307091,9.1899815376e-05
5765.79487321168,9.159993043712e-05
5765.31274335245,9.130004549824e-05
5764.83061349322,9.100016055936e-05
5764.34848363399,9.069976991232e-05
5763.86635377477,9.029975475776e-05
5763.38422391554,8.999986981888e-05
5762.90209405631,8.980011509568e-05
5762.41996419708,8.95002301568e-05
5761.93783433785,8.919983950976e-05
5761.45570447862,8.889995457088e-05
5760.9735746194,8.8600069632e-05
5760.49144476017,8.830018469312e-05
5760.00931490094,8.809992426176e-05
5759.52718504171,8.780003932288e-05
5759.04505518248,8.759977889152e-05
5758.56292532325,8.729989395264e-05
5758.08079546402,8.700000901376e-05
5757.5986656048,8.670012407488e-05
5757.11653574557,8.6400239136e-05
5756.63440588634,8.619997870464e-05
5756.15227602711,8.590009376576e-05
5755.67014616788,8.560020882688e-05
5755.18801630866,8.529981817984e-05
5754.70588644943,8.499993324096e-05
5754.2237565902,8.470004830208e-05
5753.74162673097,8.449978787072e-05
5753.25949687174,8.419990293184e-05
5752.77736701251,8.400014820864e-05
5752.29523715328,8.36997575616e-05
5751.81310729406,8.35000028384e-05
5751.33097743483,8.33002481152e-05
5750.8488475756,8.309998768384e-05
5750.36671771637,8.299985746816e-05
5749.88458785714,8.280010274496e-05
5749.40245799791,8.250021780608e-05
5748.92032813869,8.229995737472e-05
5748.43819827946,8.200007243584e-05
5747.95606842023,8.170018749696e-05
5747.473938561,8.14999270656e-05
5746.99180870177,8.13001723424e-05
5746.50967884254,8.109991191104e-05
5746.02754898332,8.099978169536e-05
5745.54541912409,8.080002697216e-05
5745.06328926486,8.05997665408e-05
5744.58115940563,8.029988160192e-05
5744.0990295464,8.010012687872e-05
5743.61689968717,7.989986644736e-05
5743.13476982795,7.980024193984e-05
5742.65263996872,7.959998150848e-05
5742.17051010949,7.94998512928e-05
5741.68838025026,7.940022678528e-05
5741.20625039103,7.919996635392e-05
5740.7241205318,7.900021163072e-05
5740.24199067258,7.890008141504e-05
5739.75986081335,7.879995119936e-05
5739.27773095412,7.869982098368e-05
5738.79560109489,7.869982098368e-05
5738.31347123566,7.860019647616e-05
5737.83134137643,7.850006626048e-05
5737.3492115172,7.83999360448e-05
5736.86708165798,7.83999360448e-05
5736.38495179875,7.829980582912e-05
5735.90282193952,7.82001813216e-05
5735.42069208029,7.82001813216e-05
5734.93856222106,7.82001813216e-05
5734.45643236184,7.82001813216e-05
5733.97430250261,7.829980582912e-05
5733.49217264338,7.829980582912e-05
5733.01004278415,7.83999360448e-05
5732.52791292492,7.850006626048e-05
5732.04578306569,7.860019647616e-05
5731.56365320647,7.869982098368e-05
5731.08152334724,7.869982098368e-05
5730.59939348801,7.879995119936e-05
5730.11726362878,7.890008141504e-05
5729.63513376955,7.900021163072e-05
5729.15300391032,7.909983613824e-05
5728.67087405109,7.919996635392e-05
5728.18874419187,7.940022678528e-05
5727.70661433264,7.959998150848e-05
5727.22448447341,7.980024193984e-05
5726.74235461418,7.999999666304e-05
5726.26022475495,8.029988160192e-05
5725.77809489572,8.050014203328e-05
5725.2959650365,8.069989675648e-05
5724.81383517727,8.080002697216e-05
5724.33170531804,8.099978169536e-05
5723.84957545881,8.120004212672e-05
5723.36744559958,8.139979684992e-05
5722.88531574035,8.14999270656e-05
5722.40318588113,8.170018749696e-05
5721.9210560219,8.200007243584e-05
5721.43892616267,8.219982715904e-05
5720.95679630344,8.25998423136e-05
5720.47466644421,8.290023296064e-05
5719.99253658498,8.320011789952e-05
5719.51040672576,8.339987262272e-05
5719.02827686653,8.36997575616e-05
5718.5461470073,8.400014820864e-05
5718.06401714807,8.419990293184e-05
5717.58188728884,8.449978787072e-05
5717.09975742961,8.470004830208e-05
5716.61762757039,8.499993324096e-05
5716.13549771116,8.510006345664e-05
5715.65336785193,8.529981817984e-05
5715.1712379927,8.55000786112e-05
5714.68910813347,8.56998333344e-05
5714.20697827424,8.590009376576e-05
5713.72484841502,8.619997870464e-05
5713.24271855579,8.649986364352e-05
5712.76058869656,8.67997485824e-05
5712.27845883733,8.710013922944e-05
5711.7963289781,8.729989395264e-05
5711.31419911887,8.7500154384e-05
5710.83206925965,8.76999091072e-05
5710.34993940042,8.799979404608e-05
5709.86780954119,8.820005447744e-05
5709.38567968196,8.849993941632e-05
5708.90354982273,8.870019984768e-05
5708.4214199635,8.889995457088e-05
5707.93929010428,8.919983950976e-05
5707.45716024505,8.940009994112e-05
5706.97503038582,8.969998488e-05
5706.49290052659,8.999986981888e-05
5706.01077066736,9.020013025024e-05
5705.52864080813,9.039988497344e-05
5705.04651094891,9.050001518912e-05
5704.56438108968,9.069976991232e-05
5704.08225123045,9.0799900128e-05
5703.60012137122,9.100016055936e-05
5703.11799151199,9.119991528256e-05
5702.63586165276,9.140017571392e-05
5702.15373179353,9.159993043712e-05
5701.67160193431,9.180019086848e-05
5701.18947207508,9.1899815376e-05
5700.70734221585,9.199994559168e-05
5700.22521235662,9.210007580736e-05
5699.74308249739,9.220020602304e-05
5699.26095263816,9.220020602304e-05
5698.77882277894,9.229983053056e-05
5698.29669291971,9.239996074624e-05
5697.81456306048,9.250009096192e-05
5697.33243320125,9.250009096192e-05
5696.85030334202,9.26002211776e-05
5696.3681734828,9.26002211776e-05
5695.88604362357,9.269984568512e-05
5695.40391376434,9.269984568512e-05
5694.92178390511,9.27999759008e-05
5694.43965404588,9.27999759008e-05
5693.95752418665,9.27999759008e-05
5693.47539432742,9.27999759008e-05
5692.9932644682,9.27999759008e-05
5692.51113460897,9.27999759008e-05
5692.02900474974,9.27999759008e-05
5691.54687489051,9.290010611648e-05
5691.06474503128,9.290010611648e-05
5690.58261517205,9.300023633216e-05
5690.10048531283,9.309986083968e-05
5689.6183554536,9.309986083968e-05
5689.13622559437,9.319999105536e-05
5688.65409573514,9.319999105536e-05
5688.17196587591,9.330012127104e-05
5687.68983601668,9.330012127104e-05
5687.20770615746,9.339974577856e-05
5686.72557629823,9.349987599424e-05
5686.243446439,9.37001364256e-05
5685.76131657977,9.379976093312e-05
5685.27918672054,9.38998911488e-05
5684.79705686131,9.400002136448e-05
5684.31492700209,9.419977608768e-05
5683.83279714286,9.440003651904e-05
5683.35066728363,9.450016673472e-05
5682.8685374244,9.469992145792e-05
5682.38640756517,9.490018188928e-05
5681.90427770594,9.509993661248e-05
5681.42214784672,9.520006682816e-05
5680.94001798749,9.539982155136e-05
5680.45788812826,9.549995176704e-05
5679.97575826903,9.57002121984e-05
5679.4936284098,9.58999669216e-05
5679.01149855057,9.610022735296e-05
5678.52936869134,9.629998207616e-05
5678.04723883212,9.650024250752e-05
5677.56510897289,9.659986701504e-05
5677.08297911366,9.68001274464e-05
5676.60084925443,9.69998821696e-05
5676.1187193952,9.720014260096e-05
5675.63658953597,9.739989732416e-05
5675.15445967675,9.760015775552e-05
5674.67232981752,9.779991247872e-05
5674.19019995829,9.79000426944e-05
5673.70807009906,9.80997974176e-05
5673.22594023983,9.819992763328e-05
5672.74381038061,9.840018806464e-05
5672.26168052138,9.849981257216e-05
5671.77955066215,9.859994278784e-05
5671.29742080292,9.870007300352e-05
5670.81529094369,9.88002032192e-05
5670.33316108446,9.889982772672e-05
5669.85103122523,9.89999579424e-05
5669.36890136601,9.89999579424e-05
5668.88677150678,9.89999579424e-05
5668.40464164755,9.89999579424e-05
5667.92251178832,9.89999579424e-05
5667.44038192909,9.89999579424e-05
5666.95825206986,9.910008815808e-05
5666.47612221064,9.910008815808e-05
5665.99399235141,9.89999579424e-05
5665.51186249218,9.89999579424e-05
5665.02973263295,9.889982772672e-05
5664.54760277372,9.88002032192e-05
5664.06547291449,9.870007300352e-05
5663.58334305527,9.859994278784e-05
5663.10121319604,9.849981257216e-05
5662.61908333681,9.840018806464e-05
5662.13695347758,9.819992763328e-05
5661.65482361835,9.79000426944e-05
5661.17269375912,9.769978226304e-05
5660.6905638999,9.739989732416e-05
5660.20843404067,9.720014260096e-05
5659.72630418144,9.689975195392e-05
5659.24417432221,9.669999723072e-05
5658.76204446298,9.640011229184e-05
5658.27991460375,9.619985186048e-05
5657.79778474453,9.600009713728e-05
5657.3156548853,9.579983670592e-05
5656.83352502607,9.549995176704e-05
5656.35139516684,9.520006682816e-05
5655.86926530761,9.490018188928e-05
5655.38713544838,9.450016673472e-05
5654.90500558915,9.410015158016e-05
5654.42287572993,9.379976093312e-05
5653.9407458707,9.339974577856e-05
5653.45861601147,9.309986083968e-05
5652.97648615224,9.27999759008e-05
5652.49435629301,9.250009096192e-05
5652.01222643379,9.220020602304e-05
5651.53009657456,9.1899815376e-05
5651.04796671533,9.159993043712e-05
5650.5658368561,9.130004549824e-05
5650.08370699687,9.100016055936e-05
5649.60157713764,9.069976991232e-05
5649.11944727842,9.029975475776e-05
5648.63731741919,8.999986981888e-05
5648.15518755996,8.969998488e-05
5647.67305770073,8.940009994112e-05
5647.1909278415,8.910021500224e-05
5646.70879798227,8.889995457088e-05
5646.22666812304,8.8600069632e-05
5645.74453826382,8.830018469312e-05
5645.26240840459,8.799979404608e-05
5644.78027854536,8.76999091072e-05
5644.29814868613,8.7500154384e-05
5643.8160188269,8.719976373696e-05
5643.33388896767,8.700000901376e-05
5642.85175910845,8.670012407488e-05
5642.36962924922,8.649986364352e-05
5641.88749938999,8.630010892032e-05
5641.40536953076,8.609984848896e-05
5640.92323967153,8.590009376576e-05
5640.4411098123,8.56998333344e-05
5639.95897995308,8.55000786112e-05
5639.47685009385,8.529981817984e-05
5638.99472023462,8.510006345664e-05
5638.51259037539,8.489980302528e-05
5638.03046051616,8.480017851776e-05
5637.54833065693,8.45999180864e-05
5637.06620079771,8.449978787072e-05
5636.58407093848,8.430003314752e-05
5636.10194107925,8.409977271616e-05
5635.61981122002,8.379988777728e-05
5635.13768136079,8.360013305408e-05
5634.65555150156,8.339987262272e-05
5634.17342164234,8.320011789952e-05
5633.69129178311,8.299985746816e-05
5633.20916192388,8.280010274496e-05
5632.72703206465,8.25998423136e-05
5632.24490220542,8.24000875904e-05
5631.76277234619,8.219982715904e-05
5631.28064248697,8.210020265152e-05
5630.79851262774,8.189994222016e-05
5630.31638276851,8.170018749696e-05
5629.83425290928,8.14999270656e-05
5629.35212305005,8.13001723424e-05
5628.86999319082,8.109991191104e-05
5628.3878633316,8.090015718784e-05
5627.90573347237,8.080002697216e-05
5627.42360361314,8.05997665408e-05
5626.94147375391,8.050014203328e-05
5626.45934389468,8.029988160192e-05
5625.97721403545,8.010012687872e-05
5625.49508417623,7.989986644736e-05
5625.012954317,7.980024193984e-05
5624.53082445777,7.959998150848e-05
5624.04869459854,7.94998512928e-05
5623.56656473931,7.940022678528e-05
5623.08443488008,7.919996635392e-05
5622.60230502086,7.909983613824e-05
5622.12017516163,7.909983613824e-05
5621.6380453024,7.900021163072e-05
5621.15591544317,7.890008141504e-05
5620.67378558394,7.879995119936e-05
5620.19165572471,7.869982098368e-05
5619.70952586548,7.869982098368e-05
5619.22739600626,7.860019647616e-05
5618.74526614703,7.860019647616e-05
5618.2631362878,7.860019647616e-05
5617.78100642857,7.860019647616e-05
5617.29887656934,7.860019647616e-05
5616.81674671011,7.860019647616e-05
5616.33461685089,7.850006626048e-05
5615.85248699166,7.83999360448e-05
5615.37035713243,7.83999360448e-05
5614.8882272732,7.829980582912e-05
5614.40609741397,7.83999360448e-05
5613.92396755475,7.83999360448e-05
5613.44183769552,7.829980582912e-05
5612.95970783629,7.829980582912e-05
5612.47757797706,7.82001813216e-05
5611.99544811783,7.810005110592e-05
5611.5133182586,7.810005110592e-05
5611.03118839937,7.810005110592e-05
5610.54905854015,7.810005110592e-05
5610.06692868092,7.810005110592e-05
5609.58479882169,7.810005110592e-05
5609.10266896246,7.810005110592e-05
5608.62053910323,7.810005110592e-05
5608.138409244,7.82001813216e-05
5607.65627938478,7.82001813216e-05
5607.17414952555,7.82001813216e-05
5606.69201966632,7.82001813216e-05
5606.20988980709,7.810005110592e-05
5605.72775994786,7.810005110592e-05
5605.24563008863,7.810005110592e-05
5604.76350022941,7.810005110592e-05
5604.28137037018,7.82001813216e-05
5603.79924051095,7.82001813216e-05
5603.31711065172,7.829980582912e-05
5602.83498079249,7.829980582912e-05
5602.35285093326,7.829980582912e-05
5601.87072107404,7.83999360448e-05
5601.38859121481,7.83999360448e-05
5600.90646135558,7.850006626048e-05
5600.42433149635,7.860019647616e-05
5599.94220163712,7.869982098368e-05
5599.46007177789,7.879995119936e-05
5598.97794191867,7.890008141504e-05
5598.49581205944,7.900021163072e-05
5598.01368220021,7.909983613824e-05
5597.53155234098,7.919996635392e-05
5597.04942248175,7.919996635392e-05
5596.56729262252,7.93000965696e-05
5596.08516276329,7.940022678528e-05
5595.60303290407,7.959998150848e-05
5595.12090304484,7.970011172416e-05
5594.63877318561,7.980024193984e-05
5594.15664332638,7.989986644736e-05
5593.67451346715,7.999999666304e-05
5593.19238360792,8.019975138624e-05
5592.7102537487,8.029988160192e-05
5592.22812388947,8.04000118176e-05
5591.74599403024,8.05997665408e-05
5591.26386417101,8.080002697216e-05
5590.78173431178,8.090015718784e-05
5590.29960445256,8.109991191104e-05
5589.81747459333,8.120004212672e-05
5589.3353447341,8.13001723424e-05
5588.85321487487,8.139979684992e-05
5588.37108501564,8.14999270656e-05
5587.88895515641,8.160005728128e-05
5587.40682529718,8.170018749696e-05
5586.92469543796,8.179981200448e-05
5586.44256557873,8.200007243584e-05
5585.9604357195,8.210020265152e-05
5585.47830586027,8.210020265152e-05
5584.99617600104,8.219982715904e-05
5584.51404614181,8.219982715904e-05
5584.03191628259,8.210020265152e-05
5583.54978642336,8.210020265152e-05
5583.06765656413,8.210020265152e-05
5582.5855267049,8.200007243584e-05
5582.10339684567,8.189994222016e-05
5581.62126698644,8.179981200448e-05
5581.13913712722,8.170018749696e-05
5580.65700726799,8.160005728128e-05
5580.17487740876,8.14999270656e-05
5579.69274754953,8.139979684992e-05
5579.2106176903,8.13001723424e-05
5578.72848783107,8.120004212672e-05
5578.24635797185,8.109991191104e-05
5577.76422811262,8.090015718784e-05
5577.28209825339,8.080002697216e-05
5576.79996839416,8.069989675648e-05
5576.31783853493,8.05997665408e-05
5575.8357086757,8.050014203328e-05
5575.35357881648,8.04000118176e-05
5574.87144895725,8.029988160192e-05
5574.38931909802,8.019975138624e-05
5573.90718923879,8.010012687872e-05
5573.42505937956,7.999999666304e-05
5572.94292952033,7.989986644736e-05
5572.4607996611,7.980024193984e-05
5571.97866980188,7.970011172416e-05
5571.49653994265,7.970011172416e-05
5571.01441008342,7.970011172416e-05
5570.53228022419,7.959998150848e-05
5570.05015036496,7.959998150848e-05
5569.56802050574,7.94998512928e-05
5569.08589064651,7.94998512928e-05
5568.60376078728,7.94998512928e-05
5568.12163092805,7.94998512928e-05
5567.63950106882,7.94998512928e-05
5567.15737120959,7.94998512928e-05
5566.67524135037,7.940022678528e-05
5566.19311149114,7.940022678528e-05
5565.71098163191,7.940022678528e-05
5565.22885177268,7.940022678528e-05
5564.74672191345,7.940022678528e-05
5564.26459205422,7.940022678528e-05
5563.78246219499,7.940022678528e-05
5563.30033233577,7.94998512928e-05
5562.81820247654,7.94998512928e-05
5562.33607261731,7.94998512928e-05
5561.85394275808,7.94998512928e-05
5561.37181289885,7.94998512928e-05
5560.88968303962,7.94998512928e-05
5560.4075531804,7.94998512928e-05
5559.92542332117,7.94998512928e-05
5559.44329346194,7.94998512928e-05
5558.96116360271,7.959998150848e-05
5558.47903374348,7.970011172416e-05
5557.99690388425,7.970011172416e-05
5557.51477402503,7.970011172416e-05
5557.0326441658,7.970011172416e-05
5556.55051430657,7.970011172416e-05
5556.06838444734,7.980024193984e-05
5555.58625458811,7.980024193984e-05
5555.10412472888,7.980024193984e-05
5554.62199486966,7.980024193984e-05
5554.13986501043,7.980024193984e-05
5553.6577351512,7.980024193984e-05
5553.17560529197,7.989986644736e-05
5552.69347543274,7.989986644736e-05
5552.21134557351,7.989986644736e-05
5551.72921571429,7.989986644736e-05
5551.24708585506,7.989986644736e-05
5550.76495599583,7.989986644736e-05
5550.2828261366,7.989986644736e-05
5549.80069627737,7.989986644736e-05
5549.31856641814,7.989986644736e-05
5548.83643655892,7.999999666304e-05
5548.35430669969,7.999999666304e-05
5547.87217684046,8.010012687872e-05
5547.39004698123,8.010012687872e-05
5546.907917122,8.010012687872e-05
5546.42578726277,8.010012687872e-05
5545.94365740355,8.010012687872e-05
5545.46152754432,8.010012687872e-05
5544.97939768509,8.019975138624e-05
5544.49726782586,8.029988160192e-05
5544.01513796663,8.029988160192e-05
5543.5330081074,8.04000118176e-05
5543.05087824818,8.04000118176e-05
5542.56874838895,8.04000118176e-05
5542.08661852972,8.050014203328e-05
5541.60448867049,8.050014203328e-05
5541.12235881126,8.05997665408e-05
5540.64022895203,8.05997665408e-05
5540.15809909281,8.069989675648e-05
5539.67596923358,8.069989675648e-05
5539.19383937435,8.069989675648e-05
5538.71170951512,8.069989675648e-05
5538.22957965589,8.069989675648e-05
5537.74744979666,8.080002697216e-05
5537.26531993743,8.080002697216e-05
5536.78319007821,8.080002697216e-05
5536.30106021898,8.080002697216e-05
5535.81893035975,8.090015718784e-05
5535.33680050052,8.090015718784e-05
5534.85467064129,8.099978169536e-05
5534.37254078206,8.099978169536e-05
5533.89041092284,8.099978169536e-05
5533.40828106361,8.099978169536e-05
5532.92615120438,8.099978169536e-05
5532.44402134515,8.099978169536e-05
5531.96189148592,8.099978169536e-05
5531.4797616267,8.099978169536e-05
5530.99763176747,8.099978169536e-05
5530.51550190824,8.109991191104e-05
5530.03337204901,8.109991191104e-05
5529.55124218978,8.120004212672e-05
5529.06911233055,8.120004212672e-05
5528.58698247132,8.120004212672e-05
5528.1048526121,8.109991191104e-05
5527.62272275287,8.109991191104e-05
5527.14059289364,8.109991191104e-05
5526.65846303441,8.109991191104e-05
5526.17633317518,8.109991191104e-05
5525.69420331595,8.109991191104e-05
5525.21207345673,8.099978169536e-05
5524.7299435975,8.099978169536e-05
5524.24781373827,8.099978169536e-05
5523.76568387904,8.099978169536e-05
5523.28355401981,8.099978169536e-05
5522.80142416058,8.090015718784e-05
5522.31929430136,8.090015718784e-05
5521.83716444213,8.080002697216e-05
5521.3550345829,8.080002697216e-05
5520.87290472367,8.069989675648e-05
5520.39077486444,8.069989675648e-05
5519.90864500521,8.069989675648e-05
5519.42651514599,8.069989675648e-05
5518.94438528676,8.05997665408e-05
5518.46225542753,8.05997665408e-05
5517.9801255683,8.05997665408e-05
5517.49799570907,8.05997665408e-05
5517.01586584984,8.050014203328e-05
5516.53373599062,8.050014203328e-05
5516.05160613139,8.050014203328e-05
5515.56947627216,8.050014203328e-05
5515.08734641293,8.050014203328e-05
5514.6052165537,8.050014203328e-05
5514.12308669447,8.050014203328e-05
5513.64095683524,8.050014203328e-05
5513.15882697602,8.050014203328e-05
5512.67669711679,8.04000118176e-05
5512.19456725756,8.04000118176e-05
5511.71243739833,8.050014203328e-05
5511.2303075391,8.050014203328e-05
5510.74817767987,8.04000118176e-05
5510.26604782065,8.04000118176e-05
5509.78391796142,8.029988160192e-05
5509.30178810219,8.029988160192e-05
5508.81965824296,8.029988160192e-05
5508.33752838373,8.029988160192e-05
5507.85539852451,8.04000118176e-05
5507.37326866528,8.04000118176e-05
5506.89113880605,8.04000118176e-05
5506.40900894682,8.029988160192e-05
5505.92687908759,8.029988160192e-05
5505.44474922836,8.019975138624e-05
5504.96261936913,8.029988160192e-05
5504.48048950991,8.029988160192e-05
5503.99835965068,8.04000118176e-05
5503.51622979145,8.029988160192e-05
5503.03409993222,8.029988160192e-05
5502.55197007299,8.019975138624e-05
5502.06984021376,8.019975138624e-05
5501.58771035454,8.010012687872e-05
5501.10558049531,8.010012687872e-05
5500.62345063608,7.999999666304e-05
5500.14132077685,7.989986644736e-05
5499.65919091762,7.980024193984e-05
5499.17706105839,7.980024193984e-05
5498.69493119917,7.970011172416e-05
5498.21280133994,7.970011172416e-05
5497.73067148071,7.959998150848e-05
5497.24854162148,7.959998150848e-05
5496.76641176225,7.940022678528e-05
5496.28428190302,7.93000965696e-05
5495.8021520438,7.919996635392e-05
5495.32002218457,7.909983613824e-05
5494.83789232534,7.900021163072e-05
5494.35576246611,7.890008141504e-05
5493.87363260688,7.879995119936e-05
5493.39150274765,7.869982098368e-05
5492.90937288843,7.860019647616e-05
5492.4272430292,7.850006626048e-05
5491.94511316997,7.83999360448e-05
5491.46298331074,7.829980582912e-05
5490.98085345151,7.82001813216e-05
5490.49872359228,7.810005110592e-05
5490.01659373305,7.789979067456e-05
5489.53446387383,7.780016616704e-05
5489.0523340146,7.770003595136e-05
5488.57020415537,7.759990573568e-05
5488.08807429614,7.749977552e-05
5487.60594443691,7.740015101248e-05
5487.12381457769,7.73000207968e-05
5486.64168471846,7.73000207968e-05
5486.15955485923,7.719989058112e-05
5485.677425,7.719989058112e-05
5485.19529514077,7.709976036544e-05
5484.71316528154,7.709976036544e-05
5484.23103542232,7.700013585792e-05
5483.74890556309,7.700013585792e-05
5483.26677570386,7.690000564224e-05
5482.78464584463,7.679987542656e-05
5482.3025159854,7.679987542656e-05
5481.82038612617,7.670025091904e-05
5481.33825626694,7.660012070336e-05
5480.85612640772,7.649999048768e-05
5480.37399654849,7.649999048768e-05
5479.89186668926,7.649999048768e-05
5479.40973683003,7.6399860272e-05
5478.9276069708,7.6399860272e-05
5478.44547711157,7.630023576448e-05
5477.96334725235,7.630023576448e-05
5477.48121739312,7.62001055488e-05
5476.99908753389,7.62001055488e-05
5476.51695767466,7.609997533312e-05
5476.03482781543,7.599984511744e-05
5475.5526979562,7.599984511744e-05
5475.07056809698,7.590022060992e-05
5474.58843823775,7.580009039424e-05
5474.10630837852,7.580009039424e-05
5473.62417851929,7.580009039424e-05
5473.14204866006,7.580009039424e-05
5472.65991880083,7.580009039424e-05
5472.17778894161,7.569996017856e-05
5471.69565908238,7.559982996288e-05
5471.21352922315,7.550020545536e-05
5470.73139936392,7.550020545536e-05
5470.24926950469,7.550020545536e-05
5469.76713964546,7.540007523968e-05
5469.28500978624,7.540007523968e-05
5468.80287992701,7.540007523968e-05
5468.32075006778,7.540007523968e-05
5467.83862020855,7.540007523968e-05
5467.35649034932,7.5299945024e-05
5466.87436049009,7.5299945024e-05
5466.39223063087,7.5299945024e-05
5465.91010077164,7.519981480832e-05
5465.42797091241,7.51001903008e-05
5464.94584105318,7.500006008512e-05
5464.46371119395,7.500006008512e-05
5463.98158133472,7.489992986944e-05
5463.4994514755,7.489992986944e-05
5463.01732161627,7.489992986944e-05
5462.53519175704,7.489992986944e-05
5462.05306189781,7.489992986944e-05
5461.57093203858,7.489992986944e-05
5461.08880217935,7.489992986944e-05
5460.60667232013,7.479979965376e-05
5460.1245424609,7.479979965376e-05
5459.64241260167,7.470017514624e-05
5459.16028274244,7.470017514624e-05
